run_id,workflow_name,status,conclusion,created_at,updated_at,wall_clock_seconds,wall_clock_minutes,exec_seconds,exec_minutes,queue_seconds,queue_minutes,first_job_started,last_job_completed,head_branch,event,pr_number,label_group,base_branch
22759281874,PE-CI,completed,cancelled,2026-03-06T10:22:45Z,2026-03-06T10:22:47Z,2,0.0,0,0.0,0,0.0,,,t-babelfish-develop-XE-21104-webservices-concatenated-wsdl,pull_request,6075,mz-autotest+pe-autotest,develop
23039590702,PE-CI,completed,success,2026-03-13T06:45:34Z,2026-03-13T08:43:34Z,7080,118.0,7076,117.9,3,0.1,2026-03-13T06:45:37Z,2026-03-13T08:43:33Z,t-darkside-develop-XE-19114-system-log-performance,pull_request,5990,mz-autotest+pe-autotest,develop
22955467748,PE-CI,completed,failure,2026-03-11T13:40:18Z,2026-03-11T15:29:33Z,6555,109.2,6526,108.8,28,0.5,2026-03-11T13:40:46Z,2026-03-11T15:29:32Z,copilot/update-copilot-instructions,pull_request,5736,mz-autotest+pe-autotest,develop
22928631775,PE-CI,completed,cancelled,2026-03-10T23:17:16Z,2026-03-10T23:17:19Z,3,0.1,1,0.0,1,0.0,2026-03-10T23:17:17Z,2026-03-10T23:17:18Z,XE-23370-t-babelfish-detail-view-hide-columns,pull_request,6090,mz-autotest+pe-autotest,develop
23347281532,PE-CI,completed,skipped,2026-03-20T14:25:43Z,2026-03-20T14:25:44Z,1,0.0,0,0.0,1,0.0,2026-03-20T14:25:44Z,2026-03-20T14:25:44Z,copilot/add-retry-analyzer-for-tests,pull_request,6124,mz-autotest+pe-autotest,develop
22928631770,PE-CI,completed,cancelled,2026-03-10T23:17:16Z,2026-03-10T23:17:18Z,2,0.0,0,0.0,0,0.0,,,XE-23370-t-babelfish-detail-view-hide-columns,pull_request,6090,mz-autotest+pe-autotest,develop
22604434757,PE-CI,completed,success,2026-03-03T01:45:33Z,2026-03-03T08:44:19Z,25126,418.8,5430,90.5,19695,328.2,2026-03-03T07:13:48Z,2026-03-03T08:44:18Z,origin/feature/t-darkside-develop-XE-14185-OpenAPIUDRList,pull_request,5973,mz-autotest+pe-autotest,develop
22571100194,PE-CI,completed,cancelled,2026-03-02T10:07:17Z,2026-03-02T10:48:16Z,2459,41.0,2454,40.9,4,0.1,2026-03-02T10:07:21Z,2026-03-02T10:48:15Z,origin/feature/t-darkside-develop-XE-14185-OpenAPIUDRList,pull_request,5973,mz-autotest+pe-autotest,develop
22860304442,PE-CI,completed,failure,2026-03-09T15:14:22Z,2026-03-09T15:29:14Z,892,14.9,880,14.7,8,0.1,2026-03-09T15:14:30Z,2026-03-09T15:29:10Z,copilot/update-openapi-generator-version,pull_request,6056,mz-autotest+pe-autotest,develop
23426282037,PE-CI,completed,failure,2026-03-23T07:32:26Z,2026-03-23T07:46:22Z,836,13.9,832,13.9,3,0.1,2026-03-23T07:32:29Z,2026-03-23T07:46:21Z,XE-22522-t-babelfish-feature-export-import-detail-view,pull_request,5985,mz-autotest+pe-autotest,develop
22719891124,PE-CI,completed,success,2026-03-05T13:22:16Z,2026-03-05T15:45:32Z,8596,143.3,7813,130.2,782,13.0,2026-03-05T13:35:18Z,2026-03-05T15:45:31Z,copilot/update-openapi-generator-version,pull_request,6056,mz-autotest+pe-autotest,develop
